2024-08-03T07:01:52, 1144,"03-aug-24","07:00",  3777,  4126,  4179,  4406,  4596,  4676,  4688,  3.9, 0.0212,  .7221, 0.0212, 2.6554,  .16, 74.978, 0.0212,  .5675, 0.0212, 1.9802,  .16, 59.727, 0.0212,  .9515, 0.0212, 1.9093,  .16, 53.095, 0.0212,  .8026, 0.0212,  .9230,  .16, 48.499, 0.0212,  .6430, 0.0212, 1.3197,  .16, 43.641, 0.0212,  .5906, 0.0212,  .7242,  .16, 31.319, 0.0212, 1.0975, 0.0212, 1.5569,  .16, 29.096
2024-08-03T07:05:38, 1144,"03-aug-24","07:05",  3272,  3416,  3487,  3650,  3712,  3838,  3863,  3.9, 0.0212,  .7157, 0.0212, 2.6553,  .18, 75.890, 0.0212,  .5634, 0.0212, 1.9801,  .18, 60.476, 0.0212,  .9450, 0.0212, 1.9092,  .18, 53.787, 0.0212,  .7974, 0.0212,  .9228,  .18, 49.137, 0.0212,  .6393, 0.0212, 1.3196,  .18, 44.222, 0.0212,  .5880, 0.0212,  .7241,  .18, 31.769, 0.0212, 1.0928, 0.0212, 1.5566,  .18, 29.516
2024-08-03T07:10:38, 1144,"03-aug-24","07:10",  3016,  3177,  3171,  3332,  3442,  3355,  3445,  3.9, 0.0212,  .7071, 0.0212, 2.6553,  .26, 77.135, 0.0212,  .5578, 0.0212, 1.9800,  .26, 61.509, 0.0212,  .9365, 0.0212, 1.9092,  .26, 54.718, 0.0212,  .7905, 0.0212,  .9225,  .26, 50.000, 0.0212,  .6343, 0.0212, 1.3194,  .26, 45.021, 0.0212,  .5846, 0.0212,  .7239,  .26, 32.351, 0.0212, 1.0867, 0.0212, 1.5563,  .26, 30.070
2024-08-03T07:15:38, 1144,"03-aug-24","07:15",  2927,  3051,  3063,  3234,  3309,  3338,  3359,  3.9, 0.0212,  .6976, 0.0212, 2.6552,  .31, 78.539, 0.0212,  .5516, 0.0212, 1.9797,  .31, 62.661, 0.0212,  .9269, 0.0212, 1.9090,  .31, 55.763, 0.0212,  .7828, 0.0212,  .9222,  .31, 50.974, 0.0212,  .6288, 0.0212, 1.3193,  .31, 45.913, 0.0212,  .5807, 0.0212,  .7238,  .31, 33.024, 0.0212, 1.0798, 0.0212, 1.5560,  .31, 30.699
2024-08-03T07:20:38, 1144,"03-aug-24","07:20",  2615,  2792,  2813,  2968,  3040,  3020,  3037,  3.9, 0.0212,  .6889, 0.0212, 2.6553,  .32, 79.834, 0.0212,  .5458, 0.0212, 1.9797,  .32, 63.750, 0.0212,  .9179, 0.0212, 1.9090,  .32, 56.754, 0.0212,  .7756, 0.0212,  .9220,  .32, 51.897, 0.0212,  .6235, 0.0212, 1.3190,  .32, 46.759, 0.0212,  .5771, 0.0212,  .7236,  .32, 33.652, 0.0212, 1.0734, 0.0212, 1.5556,  .32, 31.285
2024-08-03T07:25:38, 1144,"03-aug-24","07:25",  2473,  2622,  2621,  2771,  2784,  2788,  2822,  3.9, 0.0212,  .6797, 0.0212, 2.6551,  .36, 81.211, 0.0212,  .5398, 0.0212, 1.9796,  .36, 64.899, 0.0212,  .9086, 0.0212, 1.9088,  .36, 57.792, 0.0212,  .7680, 0.0212,  .9216,  .36, 52.866, 0.0212,  .6182, 0.0212, 1.3188,  .36, 47.630, 0.0212,  .5733, 0.0212,  .7235,  .36, 34.304, 0.0212, 1.0667, 0.0212, 1.5552,  .36, 31.897
2024-08-03T07:30:38, 1144,"03-aug-24","07:30",  2331,  2497,  2468,  2602,  2664,  2642,  2636,  3.9, 0.0212,  .6706, 0.0212, 2.6551,  .38, 82.592, 0.0212,  .5337, 0.0212, 1.9795,  .38, 66.064, 0.0212,  .8993, 0.0212, 1.9086,  .38, 58.833, 0.0212,  .7605, 0.0212,  .9212,  .38, 53.834, 0.0212,  .6128, 0.0212, 1.3185,  .38, 48.518, 0.0212,  .5696, 0.0212,  .7233,  .38, 34.963, 0.0212, 1.0600, 0.0212, 1.5547,  .38, 32.506
2024-08-03T07:35:38, 1144,"03-aug-24","07:35",  2506,  2667,  2686,  2802,  2856,  2867,  2888,  3.9, 0.0212,  .6604, 0.0212, 2.6549,  .41, 84.180, 0.0212,  .5269, 0.0212, 1.9793,  .41, 67.395, 0.0212,  .8886, 0.0212, 1.9084,  .41, 60.044, 0.0212,  .7519, 0.0212,  .9207,  .41, 54.949, 0.0212,  .6067, 0.0212, 1.3182,  .41, 49.535, 0.0212,  .5652, 0.0212,  .7230,  .41, 35.726, 0.0212, 1.0522, 0.0212, 1.5542,  .41, 33.220
2024-08-03T07:40:38, 1144,"03-aug-24","07:40",  2264,  2344,  2380,  2476,  2527,  2493,  2529,  3.9, 0.0212,  .6519, 0.0212, 2.6549,  .38, 85.521, 0.0212,  .5214, 0.0212, 1.9791,  .38, 68.488, 0.0212,  .8799, 0.0212, 1.9083,  .38, 61.047, 0.0212,  .7448, 0.0212,  .9202,  .38, 55.870, 0.0212,  .6016, 0.0212, 1.3179,  .38, 50.376, 0.0212,  .5616, 0.0212,  .7227,  .38, 36.347, 0.0212, 1.0458, 0.0212, 1.5536,  .38, 33.804
2024-08-03T07:45:38, 1144,"03-aug-24","07:45",  2118,  2223,  2198,  2323,  2354,  2317,  2322,  3.9, 0.0212,  .6432, 0.0212, 2.6549,  .42, 86.906, 0.0212,  .5156, 0.0212, 1.9790,  .42, 69.633, 0.0212,  .8711, 0.0212, 1.9081,  .42, 62.069, 0.0212,  .7375, 0.0212,  .9196,  .42, 56.823, 0.0212,  .5964, 0.0212, 1.3175,  .42, 51.242, 0.0212,  .5579, 0.0212,  .7224,  .42, 36.983, 0.0212, 1.0394, 0.0212, 1.5529,  .42, 34.396
